sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
5278,2555,1,75,4,18240,,,-3,,
5279,2556,1,144,8,18240,,,-3,,
5280,2557,1,47,2,18240,,,-3,,
5281,2558,1,1,3,18240,,,-3,,
5282,2558,1,72,11,18240,,,-3,,
5283,2559,1,6,8,18240,,,-3,,
5284,2559,1,46,4,18240,,,-3,,
5285,2559,1,10,4,18240,,,-3,,
5286,2559,1,233,5,18240,,,-3,,
5287,2560,1,7,4,18240,,,-3,,
5288,2561,1,0,10,18240,,,-3,,
5289,2561,1,4,8,18240,,,-3,,
5290,2562,1,3,3,18240,,,-3,,
5291,2563,1,198,6,18300,,,-3,,
5292,2563,1,200,6,18300,,,-3,,
5293,2564,1,376,10,18300,,,-3,,
5294,2565,1,291,10,18300,,,-3,,
5295,2565,1,227,5,18300,,,-3,,
5296,2566,1,28,8,18300,,,-3,,
5297,2566,1,93,8,18300,,,-3,,
5298,2567,1,130,3,18300,,,-3,,
5299,2567,1,13,2,18300,,,-3,,
5300,2568,1,105,4,18300,,,-3,,
5301,2569,1,6,8,18300,,,-3,,
5302,2570,1,4,6,18300,,,-3,,
5303,2571,1,82,12,18300,,,-3,,
5304,2571,1,2,6,18300,,,-3,,
5305,2571,1,27,10,18300,,,-3,,
5306,2571,1,128,6,18300,,,-3,,
5307,2571,1,171,7,18300,,,-3,,
5308,2571,1,43,1,18300,,,-3,,
5309,2571,1,21,10,18300,,,-3,,
5310,2572,1,105,10,18360,,,-3,,
5311,2573,1,58,7,18360,,,-3,,
5312,2574,1,9,3,18360,,,-3,,
5313,2574,1,2,6,18360,,,-3,,
5314,2574,1,5,2,18360,,,-3,,
5315,2574,1,26,4,18360,,,-3,,
5316,2575,1,33,6,18360,,,-3,,
5317,2576,1,7,1,18360,,,-3,,
5318,2577,1,71,10,18420,,,-3,,
5319,2578,1,158,8,18420,,,-3,,
5320,2579,1,32,7,18420,,,-3,,
5321,2579,1,0,6,18420,,,-3,,
5322,2579,1,199,6,18420,,,-3,,
5323,2580,1,385,2,18420,,,-3,,
5324,2581,1,165,10,18420,,,-3,,
5325,2582,1,16,2,18480,,,-3,,
5326,2583,1,2,11,18480,,,-3,,
5327,2584,1,12,8,18480,,,-3,,
5328,2585,1,107,9,18480,,,-3,,
5329,2585,1,14,7,18480,,,-3,,
5330,2585,1,176,2,18480,,,-3,,
5331,2586,1,78,10,18480,,,-3,,
5332,2587,1,16,6,18480,,,-3,,
5333,2587,1,18,10,18480,,,-3,,
5334,2587,1,126,5,18480,,,-3,,
5335,2588,1,481,10,18480,,,-3,,
5336,2589,1,18,4,18480,,,-3,,
5337,2589,1,57,4,18480,,,-3,,
5338,2589,1,0,7,18480,,,-3,,
5339,2590,1,12,7,18480,,,-3,,
5340,2590,1,169,2,18480,,,-3,,
5341,2591,1,73,9,18480,,,-3,,
5342,2592,1,268,12,18480,,,-3,,
5343,2593,1,432,9,18540,,,-3,,
5344,2593,1,0,5,18540,,,-3,,
5345,2594,1,58,8,18540,,,-3,,
5346,2594,1,73,10,18540,,,-3,,
5347,2594,1,347,6,18540,,,-3,,
5348,2594,1,20,7,18540,,,-3,,
5349,2595,1,2,6,18540,,,-3,,
5350,2595,1,29,8,18540,,,-3,,
5351,2596,1,1,8,18540,,,-3,,
5352,2597,1,75,8,18540,,,-3,,
5353,2598,1,219,12,18540,,,-3,,
5354,2598,1,296,5,18540,,,-3,,
5355,2598,1,32,8,18540,,,-3,,
5356,2598,1,140,3,18540,,,-3,,
5357,2599,1,240,10,18540,,,-3,,
5358,2599,1,25,7,18540,,,-3,,
5359,2599,1,13,7,18540,,,-3,,
5360,2600,1,10,10,18540,,,-3,,
5361,2600,1,18,10,18540,,,-3,,
5362,2600,1,189,2,18540,,,-3,,
5363,2601,1,73,6,18540,,,-3,,
5364,2601,1,14,8,18540,,,-3,,
5365,2601,1,10,1,18540,,,-3,,
5366,2602,1,372,9,18600,,,-3,,
5367,2602,1,7,4,18600,,,-3,,
5368,2602,1,129,7,18600,,,-3,,
5369,2603,1,452,9,18600,,,-3,,
5370,2604,1,43,7,18600,,,-3,,
5371,2605,1,68,11,18600,,,-3,,
5372,2606,1,114,10,18600,,,-3,,
5373,2606,1,330,3,18600,,,-3,,
5374,2606,1,23,5,18600,,,-3,,
5375,2606,1,39,2,18600,,,-3,,
5376,2606,1,187,3,18600,,,-3,,
5377,2607,1,27,12,18600,,,-3,,
5378,2607,1,192,6,18600,,,-3,,
5379,2608,1,255,6,18600,,,-3,,
5380,2608,1,36,10,18600,,,-3,,
5381,2608,1,98,2,18600,,,-3,,
5382,2609,1,23,8,18600,,,-3,,
5383,2609,1,130,11,18600,,,-3,,
5384,2610,1,16,4,18600,,,-3,,
5385,2611,1,361,6,18600,,,-3,,
5386,2611,1,136,5,18600,,,-3,,
5387,2611,1,24,4,18600,,,-3,,
5388,2611,1,181,8,18600,,,-3,,
5389,2612,1,173,4,18600,,,-3,,
5390,2613,1,217,9,18600,,,-3,,
5391,2613,1,185,10,18600,,,-3,,
5392,2613,1,356,7,18600,,,-3,,
5393,2614,1,33,6,18600,,,-3,,
5394,2615,1,26,4,18600,,,-3,,
5395,2616,1,88,2,18600,,,-3,,
5396,2617,1,87,6,18600,,,-3,,
5397,2618,1,150,10,18600,,,-3,,
5398,2619,1,4,4,18600,,,-3,,
5399,2619,1,68,7,18600,,,-3,,
5400,2620,1,1,2,18660,,,-3,,
5401,2621,1,266,4,18660,,,-3,,
5402,2622,1,63,10,18660,,,-3,,
5403,2622,1,321,4,18660,,,-3,,
5404,2622,1,39,2,18660,,,-3,,
5405,2622,1,29,10,18660,,,-3,,
5406,2623,1,6,4,18660,,,-3,,
5407,2623,1,34,8,18660,,,-3,,
5408,2624,1,194,4,18660,,,-3,,
5409,2624,1,26,8,18660,,,-3,,
5410,2624,1,161,11,18660,,,-3,,
5411,2624,1,328,8,18660,,,-3,,
5412,2625,1,62,2,18660,,,-3,,
5413,2626,1,5,9,18660,,,-3,,
5414,2626,1,404,5,18660,,,-3,,
5415,2627,1,67,9,18660,,,-3,,
5416,2627,1,3,9,18660,,,-3,,
5417,2627,1,38,10,18660,,,-3,,
5418,2628,1,99,6,18660,,,-3,,
5419,2629,1,18,9,18660,,,-3,,
5420,2630,1,236,4,18660,,,-3,,
5421,2631,1,166,2,18660,,,-3,,
5422,2632,1,40,6,18720,,,-3,,
5423,2632,1,116,12,18720,,,-3,,
5424,2632,1,90,8,18720,,,-3,,
5425,2633,1,0,7,18720,,,-3,,
5426,2634,1,145,7,18720,,,-3,,
5427,2634,1,355,8,18720,,,-3,,
5428,2634,1,47,9,18720,,,-3,,
5429,2634,1,44,8,18720,,,-3,,
5430,2635,1,30,8,18720,,,-3,,
5431,2635,1,85,8,18720,,,-3,,
5432,2636,1,169,5,18720,,,-3,,
5433,2636,1,168,9,18720,,,-3,,
5434,2637,1,147,12,18780,,,-3,,
5435,2637,1,180,8,18780,,,-3,,
5436,2637,1,3,8,18780,,,-3,,
5437,2637,1,288,7,18780,,,-3,,
5438,2637,1,386,6,18780,,,-3,,
5439,2638,1,46,5,18780,,,-3,,
5440,2638,1,69,12,18780,,,-3,,
5441,2638,1,189,6,18780,,,-3,,
5442,2638,1,74,1,18780,,,-3,,
5443,2639,1,379,9,18780,,,-3,,
5444,2639,1,31,10,18780,,,-3,,
5445,2640,1,323,1,18780,,,-3,,
5446,2641,1,387,6,18780,,,-3,,
5447,2641,1,4,4,18780,,,-3,,
5448,2642,1,314,8,18780,,,-3,,
5449,2643,1,51,7,18780,,,-3,,
5450,2644,1,202,11,18840,,,-3,,
5451,2645,1,123,6,18840,,,-3,,
5452,2646,1,134,11,18840,,,-3,,
5453,2646,1,91,4,18840,,,-3,,
5454,2647,1,9,11,18840,,,-3,,
5455,2647,1,28,2,18840,,,-3,,
5456,2647,1,93,1,18840,,,-3,,
5457,2648,1,143,6,18840,,,-3,,
5458,2649,1,5,10,18840,,,-3,,
5459,2649,1,81,6,18840,,,-3,,
5460,2650,1,38,5,18840,,,-3,,
5461,2650,1,0,10,18840,,,-3,,
5462,2651,1,13,3,18840,,,-3,,
5463,2651,1,5,6,18840,,,-3,,
5464,2651,1,1,5,18840,,,-3,,
5465,2652,1,42,9,18840,,,-3,,
5466,2653,1,189,2,18840,,,-3,,
5467,2654,1,37,7,18900,,,-3,,
5468,2654,1,234,2,18900,,,-3,,
5469,2655,1,5,8,18900,,,-3,,
5470,2655,1,56,4,18900,,,-3,,
5471,2656,1,62,2,18900,,,-3,,
5472,2657,1,15,11,18900,,,-3,,
5473,2658,1,33,5,18900,,,-3,,
5474,2658,1,51,4,18900,,,-3,,
5475,2658,1,2,5,18900,,,-3,,
5476,2658,1,297,5,18900,,,-3,,
5477,2659,1,149,9,18900,,,-3,,
5478,2659,1,129,8,18900,,,-3,,
5479,2659,1,38,8,18900,,,-3,,
5480,2660,1,479,5,18900,,,-3,,
5481,2661,1,44,2,18900,,,-3,,
5482,2662,1,0,10,18900,,,-3,,
5483,2663,1,29,3,18900,,,-3,,
5484,2663,1,67,10,18900,,,-3,,
5485,2663,1,150,10,18900,,,-3,,
5486,2664,1,35,2,18960,,,-3,,
5487,2665,1,489,7,18960,,,-3,,
5488,2666,1,1,9,18960,,,-3,,
5489,2667,1,21,8,18960,,,-3,,
5490,2668,1,15,10,18960,,,-3,,
5491,2669,1,1,5,18960,,,-3,,
5492,2669,1,23,6,18960,,,-3,,
5493,2669,1,45,5,18960,,,-3,,
5494,2669,1,289,5,18960,,,-3,,
5495,2670,1,26,8,18960,,,-3,,
5496,2671,1,423,6,18960,,,-3,,
5497,2671,1,380,7,18960,,,-3,,
5498,2672,1,136,8,19020,,,-3,,
5499,2673,1,199,5,19020,,,-3,,
5500,2674,1,186,5,19020,,,-3,,
5501,2674,1,5,4,19020,,,-3,,
5502,2674,1,38,4,19020,,,-3,,
5503,2675,1,15,10,19020,,,-3,,
5504,2675,1,413,12,19020,,,-3,,
5505,2676,1,116,8,19020,,,-3,,
5506,2676,1,133,7,19020,,,-3,,
5507,2677,1,32,5,19080,,,-3,,
5508,2677,1,38,8,19080,,,-3,,
5509,2677,1,79,3,19080,,,-3,,
5510,2678,1,17,5,19080,,,-3,,
5511,2678,1,13,9,19080,,,-3,,
5512,2678,1,36,6,19080,,,-3,,
5513,2679,1,9,4,19080,,,-3,,
5514,2680,1,194,8,19080,,,-3,,
5515,2680,1,12,1,19080,,,-3,,
5516,2681,1,19,10,19080,,,-3,,
5517,2682,1,36,5,19140,,,-3,,
5518,2682,1,18,2,19140,,,-3,,
5519,2682,1,12,10,19140,,,-3,,
5520,2683,1,170,1,19140,,,-3,,
5521,2683,1,62,10,19140,,,-3,,
5522,2684,1,10,2,19140,,,-3,,
5523,2685,1,105,10,19140,,,-3,,
5524,2685,1,22,9,19140,,,-3,,
5525,2685,1,29,4,19140,,,-3,,
5526,2686,1,83,10,19140,,,-3,,
5527,2686,1,380,9,19140,,,-3,,
5528,2686,1,49,10,19140,,,-3,,
5529,2686,1,3,8,19140,,,-3,,
5530,2686,1,48,4,19140,,,-3,,
5531,2687,1,43,10,19140,,,-3,,
5532,2688,1,13,9,19140,,,-3,,
5533,2688,1,24,7,19140,,,-3,,
5534,2688,1,67,5,19140,,,-3,,
5535,2688,1,174,3,19140,,,-3,,
5536,2689,1,293,12,19140,,,-3,,
5537,2689,1,17,6,19140,,,-3,,
5538,2690,1,3,8,19200,,,-3,,
5539,2691,1,13,4,19200,,,-3,,
5540,2691,1,6,9,19200,,,-3,,
5541,2692,1,2,10,19200,,,-3,,
5542,2693,1,8,6,19200,,,-3,,
5543,2693,1,343,8,19200,,,-3,,
5544,2694,1,0,6,19200,,,-3,,
5545,2695,1,6,4,19200,,,-3,,
5546,2696,1,8,7,19200,,,-3,,
5547,2696,1,468,5,19200,,,-3,,
5548,2697,1,288,6,19200,,,-3,,
5549,2697,1,10,6,19200,,,-3,,
5550,2697,1,2,9,19200,,,-3,,
5551,2697,1,26,6,19200,,,-3,,
5552,2697,1,117,9,19200,,,-3,,
5553,2697,1,31,6,19200,,,-3,,
5554,2697,1,45,4,19200,,,-3,,
5555,2698,1,286,6,19200,,,-3,,
5556,2699,1,3,10,19200,,,-3,,
5557,2699,1,12,4,19200,,,-3,,
5558,2699,1,367,12,19200,,,-3,,
5559,2700,1,35,9,19200,,,-3,,
5560,2701,1,16,5,19200,,,-3,,
5561,2701,1,45,7,19200,,,-3,,
5562,2702,1,16,6,19200,,,-3,,
5563,2702,1,15,11,19200,,,-3,,
5564,2702,1,14,8,19200,,,-3,,
5565,2703,1,60,6,19200,,,-3,,
5566,2704,1,64,4,19260,,,-3,,
5567,2705,1,319,9,19260,,,-3,,
5568,2705,1,23,6,19260,,,-3,,
5569,2705,1,134,2,19260,,,-3,,
5570,2706,1,498,5,19260,,,-3,,
5571,2707,1,125,5,19260,,,-3,,
5572,2708,1,303,10,19260,,,-3,,
5573,2709,1,7,6,19260,,,-3,,
5574,2710,1,198,2,19260,,,-3,,
5575,2710,1,1,12,19260,,,-3,,
5576,2711,1,2,4,19260,,,-3,,
5577,2711,1,256,6,19260,,,-3,,
5578,2712,1,27,4,19320,,,-3,,
5579,2712,1,97,3,19320,,,-3,,
5580,2712,1,31,12,19320,,,-3,,
5581,2712,1,15,5,19320,,,-3,,
5582,2712,1,138,4,19320,,,-3,,
5583,2712,1,8,5,19320,,,-3,,
5584,2713,1,22,5,19320,,,-3,,
5585,2714,1,49,8,19380,,,-3,,
5586,2714,1,48,12,19380,,,-3,,
5587,2715,1,183,4,19380,,,-3,,
5588,2715,1,286,8,19380,,,-3,,
5589,2715,1,21,4,19380,,,-3,,
5590,2716,1,124,10,19380,,,-3,,
5591,2716,1,74,10,19380,,,-3,,
5592,2716,1,127,4,19380,,,-3,,
5593,2716,1,336,6,19380,,,-3,,
5594,2717,1,22,8,19380,,,-3,,
5595,2718,1,5,10,19380,,,-3,,
5596,2718,1,343,6,19380,,,-3,,
5597,2718,1,377,6,19380,,,-3,,
5598,2719,1,29,6,19380,,,-3,,
5599,2720,1,6,7,19380,,,-3,,
5600,2721,1,146,3,19380,,,-3,,
5601,2722,1,101,7,19440,,,-3,,
5602,2722,1,8,5,19440,,,-3,,
5603,2723,1,24,4,19440,,,-3,,
5604,2724,1,46,6,19440,,,-3,,
5605,2724,1,247,5,19440,,,-3,,
5606,2724,1,5,5,19440,,,-3,,
5607,2725,1,17,6,19440,,,-3,,
5608,2726,1,260,7,19440,,,-3,,
5609,2726,1,1,8,19440,,,-3,,
5610,2726,1,43,8,19440,,,-3,,
5611,2727,1,149,7,19440,,,-3,,
5612,2727,1,41,6,19440,,,-3,,
5613,2728,1,57,8,19440,,,-3,,
5614,2728,1,457,4,19440,,,-3,,
5615,2728,1,2,7,19440,,,-3,,
5616,2728,1,69,6,19440,,,-3,,
5617,2729,1,64,4,19440,,,-3,,
5618,2730,1,133,11,19440,,,-3,,
5619,2731,1,70,8,19440,,,-3,,
5620,2732,1,205,6,19500,,,-3,,
5621,2732,1,197,10,19500,,,-3,,
5622,2732,1,267,3,19500,,,-3,,
5623,2732,1,39,5,19500,,,-3,,
5624,2732,1,25,8,19500,,,-3,,
5625,2732,1,18,6,19500,,,-3,,
5626,2733,1,311,10,19500,,,-3,,
5627,2733,1,445,4,19500,,,-3,,
5628,2734,1,29,10,19500,,,-3,,
5629,2735,1,75,10,19500,,,-3,,
5630,2736,1,149,10,19500,,,-3,,
5631,2737,1,22,10,19500,,,-3,,
5632,2737,1,46,5,19500,,,-3,,
5633,2738,1,0,2,19500,,,-3,,
5634,2738,1,59,8,19500,,,-3,,
5635,2739,1,44,6,19560,,,-3,,
5636,2739,1,146,6,19560,,,-3,,
5637,2739,1,150,1,19560,,,-3,,
5638,2739,1,160,5,19560,,,-3,,
5639,2739,1,6,4,19560,,,-3,,
5640,2739,1,445,6,19560,,,-3,,
5641,2740,1,192,6,19560,,,-3,,
5642,2741,1,280,5,19560,,,-3,,
5643,2742,1,165,8,19560,,,-3,,
5644,2743,1,103,9,19560,,,-3,,
5645,2743,1,57,7,19560,,,-3,,
5646,2744,1,232,6,19560,,,-3,,
5647,2744,1,35,12,19560,,,-3,,
5648,2744,1,411,1,19560,,,-3,,
5649,2744,1,449,10,19560,,,-3,,
5650,2745,1,22,8,19560,,,-3,,
5651,2746,1,129,7,19560,,,-3,,
5652,2746,1,41,5,19560,,,-3,,
5653,2746,1,324,4,19560,,,-3,,
5654,2746,1,95,8,19560,,,-3,,
5655,2746,1,80,8,19560,,,-3,,
5656,2747,1,354,7,19560,,,-3,,
5657,2747,1,476,6,19560,,,-3,,
5658,2748,1,13,3,19560,,,-3,,
5659,2748,1,0,6,19560,,,-3,,
5660,2748,1,40,6,19560,,,-3,,
5661,2749,1,372,2,19560,,,-3,,
5662,2750,1,114,8,19620,,,-3,,
5663,2751,1,47,4,19620,,,-3,,
5664,2751,1,77,4,19620,,,-3,,
5665,2751,1,21,6,19620,,,-3,,
5666,2751,1,26,6,19620,,,-3,,
5667,2751,1,95,6,19620,,,-3,,
5668,2752,1,161,6,19620,,,-3,,
5669,2752,1,170,11,19620,,,-3,,
5670,2753,1,402,11,19620,,,-3,,
5671,2754,1,2,7,19620,,,-3,,
5672,2755,1,156,4,19620,,,-3,,
5673,2755,1,157,8,19620,,,-3,,
5674,2755,1,270,9,19620,,,-3,,
5675,2756,1,7,2,19620,,,-3,,
5676,2756,1,38,3,19620,,,-3,,
5677,2756,1,42,10,19620,,,-3,,
5678,2757,1,21,7,19680,,,-3,,
5679,2757,1,15,10,19680,,,-3,,
5680,2758,1,401,6,19680,,,-3,,
5681,2758,1,6,6,19680,,,-3,,
5682,2759,1,255,4,19680,,,-3,,
5683,2760,1,193,4,19680,,,-3,,
5684,2760,1,111,10,19680,,,-3,,
5685,2761,1,429,10,19680,,,-3,,
5686,2761,1,221,4,19680,,,-3,,
5687,2761,1,114,5,19680,,,-3,,
5688,2762,1,315,4,19680,,,-3,,
5689,2763,1,209,4,19740,,,-3,,
5690,2763,1,62,11,19740,,,-3,,
5691,2763,1,13,7,19740,,,-3,,
5692,2763,1,26,6,19740,,,-3,,
5693,2763,1,108,7,19740,,,-3,,
5694,2763,1,350,4,19740,,,-3,,
5695,2763,1,32,6,19740,,,-3,,
5696,2763,1,78,5,19740,,,-3,,
5697,2764,1,15,1,19740,,,-3,,
5698,2765,1,343,4,19740,,,-3,,
5699,2766,1,236,11,19740,,,-3,,
5700,2767,1,192,7,19800,,,-3,,
5701,2768,1,15,9,19800,,,-3,,
5702,2769,1,20,6,19800,,,-3,,
5703,2770,1,23,8,19800,,,-3,,
5704,2771,1,76,8,19800,,,-3,,
5705,2772,1,148,6,19800,,,-3,,
5706,2772,1,50,8,19800,,,-3,,
5707,2772,1,390,11,19800,,,-3,,
5708,2772,1,42,12,19800,,,-3,,
5709,2772,1,130,8,19800,,,-3,,
5710,2773,1,88,3,19800,,,-3,,
5711,2773,1,257,8,19800,,,-3,,
5712,2773,1,45,4,19800,,,-3,,
5713,2773,1,58,10,19800,,,-3,,
5714,2774,1,62,11,19860,,,-3,,
5715,2775,1,141,10,19860,,,-3,,
5716,2776,1,169,4,19860,,,-3,,
5717,2776,1,20,7,19860,,,-3,,
5718,2777,1,10,2,19860,,,-3,,
5719,2778,1,87,6,19860,,,-3,,
5720,2778,1,33,6,19860,,,-3,,
5721,2778,1,496,7,19860,,,-3,,
5722,2778,1,29,10,19860,,,-3,,
5723,2778,1,100,2,19860,,,-3,,
5724,2778,1,152,9,19860,,,-3,,
5725,2778,1,247,8,19860,,,-3,,
5726,2778,1,83,8,19860,,,-3,,
5727,2778,1,18,3,19860,,,-3,,
5728,2778,1,2,12,19860,,,-3,,
5729,2778,1,41,6,19860,,,-3,,
5730,2779,1,16,6,19860,,,-3,,
5731,2780,1,85,7,19920,,,-3,,
5732,2781,1,15,2,19920,,,-3,,
5733,2782,1,284,8,19920,,,-3,,
5734,2782,1,1,7,19920,,,-3,,
5735,2782,1,134,4,19920,,,-3,,
5736,2783,1,162,4,19920,,,-3,,
5737,2784,1,16,11,19920,,,-3,,
5738,2785,1,63,8,19920,,,-3,,
5739,2786,1,2,8,19980,,,-3,,
5740,2786,1,72,9,19980,,,-3,,
5741,2787,1,110,4,19980,,,-3,,
5742,2788,1,387,2,19980,,,-3,,
5743,2788,1,12,8,19980,,,-3,,
5744,2788,1,239,9,19980,,,-3,,
5745,2788,1,91,3,19980,,,-3,,
5746,2788,1,302,10,19980,,,-3,,
5747,2789,1,30,12,19980,,,-3,,
5748,2789,1,132,2,19980,,,-3,,
5749,2789,1,1,6,19980,,,-3,,
5750,2790,1,79,6,19980,,,-3,,
5751,2790,1,162,6,19980,,,-3,,
5752,2791,1,44,6,20040,,,-3,,
5753,2792,1,11,9,20040,,,-3,,
5754,2793,1,32,6,20040,,,-3,,
5755,2793,1,9,9,20040,,,-3,,
5756,2793,1,22,12,20040,,,-3,,
5757,2794,1,215,2,20040,,,-3,,
5758,2795,1,33,10,20040,,,-3,,
5759,2795,1,4,4,20040,,,-3,,
5760,2796,1,39,3,20040,,,-3,,
5761,2797,1,358,9,20040,,,-3,,
5762,2798,1,225,9,20040,,,-3,,
5763,2798,1,116,6,20040,,,-3,,
5764,2799,1,169,3,20040,,,-3,,
5765,2800,1,450,6,20100,,,-3,,
5766,2801,1,140,10,20100,,,-3,,
5767,2802,1,175,2,20100,,,-3,,
5768,2802,1,4,7,20100,,,-3,,
5769,2803,1,164,5,20100,,,-3,,
5770,2804,1,96,8,20100,,,-3,,
5771,2804,1,103,6,20100,,,-3,,
5772,2804,1,16,6,20100,,,-3,,
5773,2805,1,86,10,20100,,,-3,,
5774,2806,1,236,8,20100,,,-3,,
5775,2807,1,151,5,20100,,,-3,,
5776,2807,1,0,5,20100,,,-3,,
5777,2808,1,196,6,20100,,,-3,,
5778,2808,1,3,10,20100,,,-3,,
5779,2809,1,483,6,20160,,,-3,,
5780,2810,1,80,4,20160,,,-3,,
5781,2810,1,458,10,20160,,,-3,,
5782,2810,1,82,8,20160,,,-3,,
5783,2810,1,193,10,20160,,,-3,,
5784,2811,1,154,10,20160,,,-3,,
5785,2812,1,21,3,20220,,,-3,,
5786,2812,1,270,6,20220,,,-3,,
5787,2813,1,39,4,20220,,,-3,,
5788,2813,1,11,6,20220,,,-3,,
5789,2814,1,40,4,20220,,,-3,,
5790,2815,1,0,4,20220,,,-3,,
5791,2816,1,2,4,20220,,,-3,,
5792,2816,1,476,2,20220,,,-3,,
5793,2817,1,18,2,20280,,,-3,,
5794,2817,1,74,8,20280,,,-3,,
5795,2817,1,27,4,20280,,,-3,,
5796,2818,1,0,8,20280,,,-3,,
5797,2818,1,104,7,20280,,,-3,,
5798,2819,1,36,6,20280,,,-3,,
5799,2820,1,111,8,20280,,,-3,,
5800,2821,1,88,12,20280,,,-3,,
5801,2822,1,106,10,20280,,,-3,,
5802,2823,1,62,4,20280,,,-3,,
5803,2823,1,124,2,20280,,,-3,,
5804,2823,1,29,8,20280,,,-3,,
5805,2824,1,273,6,20280,,,-3,,
5806,2824,1,87,1,20280,,,-3,,
5807,2824,1,13,3,20280,,,-3,,
5808,2825,1,8,6,20280,,,-3,,
5809,2826,1,9,5,20280,,,-3,,
5810,2826,1,51,8,20280,,,-3,,
5811,2826,1,4,3,20280,,,-3,,
5812,2827,1,50,7,20280,,,-3,,
5813,2827,1,46,3,20280,,,-3,,
5814,2827,1,4,11,20280,,,-3,,
5815,2828,1,281,7,20280,,,-3,,
5816,2828,1,48,5,20280,,,-3,,
5817,2829,1,44,12,20340,,,-3,,
5818,2830,1,27,12,20340,,,-3,,
5819,2831,1,93,4,20340,,,-3,,
5820,2832,1,266,3,20340,,,-3,,
5821,2833,1,0,4,20340,,,-3,,
5822,2834,1,46,9,20340,,,-3,,
5823,2835,1,81,10,20400,,,-3,,
5824,2836,1,296,3,20400,,,-3,,
5825,2836,1,310,6,20400,,,-3,,
5826,2836,1,220,3,20400,,,-3,,
5827,2836,1,133,7,20400,,,-3,,
5828,2836,1,234,6,20400,,,-3,,
5829,2837,1,55,10,20400,,,-3,,
5830,2838,1,330,9,20400,,,-3,,
5831,2839,1,90,2,20400,,,-3,,
5832,2839,1,91,4,20400,,,-3,,
5833,2839,1,70,8,20400,,,-3,,
5834,2839,1,4,9,20400,,,-3,,
5835,2839,1,62,6,20400,,,-3,,
5836,2839,1,443,6,20400,,,-3,,
5837,2840,1,387,8,20460,,,-3,,
5838,2841,1,211,10,20460,,,-3,,
5839,2842,1,226,9,20460,,,-3,,
5840,2842,1,127,7,20460,,,-3,,
5841,2843,1,4,3,20460,,,-3,,
5842,2843,1,381,4,20460,,,-3,,
5843,2843,1,58,4,20460,,,-3,,
5844,2843,1,12,8,20460,,,-3,,
5845,2843,1,400,12,20460,,,-3,,
5846,2843,1,22,7,20460,,,-3,,
5847,2843,1,18,5,20460,,,-3,,
5848,2843,1,124,9,20460,,,-3,,
5849,2844,1,59,4,20460,,,-3,,
5850,2844,1,11,10,20460,,,-3,,
5851,2845,1,26,4,20460,,,-3,,
5852,2846,1,161,2,20460,,,-3,,
5853,2847,1,13,6,20460,,,-3,,
5854,2848,1,225,4,20460,,,-3,,
5855,2849,1,6,7,20460,,,-3,,
5856,2850,1,28,10,20520,,,-3,,
5857,2850,1,134,10,20520,,,-3,,
5858,2850,1,184,4,20520,,,-3,,
5859,2850,1,323,8,20520,,,-3,,
5860,2850,1,7,1,20520,,,-3,,
5861,2851,1,63,4,20520,,,-3,,
5862,2852,1,312,2,20520,,,-3,,
5863,2852,1,29,6,20520,,,-3,,
5864,2852,1,285,9,20520,,,-3,,
5865,2853,1,49,5,20520,,,-3,,
5866,2854,1,285,6,20520,,,-3,,
5867,2855,1,438,5,20520,,,-3,,
5868,2856,1,4,4,20580,,,-3,,
5869,2857,1,23,5,20580,,,-3,,
5870,2857,1,31,8,20580,,,-3,,
5871,2857,1,1,10,20580,,,-3,,
5872,2858,1,80,4,20580,,,-3,,
5873,2858,1,210,4,20580,,,-3,,
5874,2858,1,104,8,20580,,,-3,,
5875,2858,1,359,9,20580,,,-3,,
5876,2858,1,9,8,20580,,,-3,,
5877,2859,1,118,11,20580,,,-3,,
5878,2860,1,62,9,20580,,,-3,,
5879,2861,1,43,8,20580,,,-3,,
5880,2862,1,58,6,20580,,,-3,,
5881,2862,1,38,6,20580,,,-3,,
5882,2863,1,323,4,20580,,,-3,,
5883,2864,1,313,5,20640,,,-3,,
5884,2865,1,47,10,20640,,,-3,,
5885,2865,1,173,7,20640,,,-3,,
5886,2865,1,11,12,20640,,,-3,,
5887,2866,1,50,8,20640,,,-3,,
5888,2866,1,9,5,20640,,,-3,,
5889,2866,1,394,6,20640,,,-3,,
5890,2866,1,3,10,20640,,,-3,,
5891,2866,1,5,11,20640,,,-3,,
5892,2866,1,85,6,20640,,,-3,,
5893,2866,1,141,5,20640,,,-3,,
5894,2866,1,97,6,20640,,,-3,,
5895,2866,1,42,5,20640,,,-3,,
5896,2866,1,243,3,20640,,,-3,,
5897,2867,1,30,8,20640,,,-3,,
5898,2868,1,35,5,20640,,,-3,,
5899,2868,1,112,1,20640,,,-3,,
5900,2869,1,13,4,20640,,,-3,,
5901,2870,1,10,8,20640,,,-3,,
5902,2871,1,428,2,20700,,,-3,,
5903,2871,1,139,9,20700,,,-3,,
5904,2872,1,9,4,20700,,,-3,,
5905,2872,1,422,5,20700,,,-3,,
5906,2872,1,39,4,20700,,,-3,,
5907,2872,1,33,5,20700,,,-3,,
5908,2872,1,198,8,20700,,,-3,,
5909,2873,1,211,2,20700,,,-3,,
5910,2874,1,6,2,20700,,,-3,,
